folder,filename,class,color,size,texture,variant
babushkadolls_color,babushkadolls_large_bumpy_02_green.png,babushkadolls,green,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_blue.png,babushkadolls,blue,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_yellow.png,babushkadolls,yellow,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_orange.png,babushkadolls,orange,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_purple.png,babushkadolls,purple,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_pink.png,babushkadolls,pink,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_brown.png,babushkadolls,brown,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_black.png,babushkadolls,black,large,bumpy,2
babushkadolls_color,babushkadolls_large_bumpy_02_gray.png,babushkadolls,gray,large,bumpy,2
babushkadolls_color,babushkadolls_large_smooth_01_red.png,babushkadolls,red,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_green.png,babushkadolls,green,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_blue.png,babushkadolls,blue,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_yellow.png,babushkadolls,yellow,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_orange.png,babushkadolls,orange,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_purple.png,babushkadolls,purple,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_pink.png,babushkadolls,pink,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_brown.png,babushkadolls,brown,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_black.png,babushkadolls,black,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_01_gray.png,babushkadolls,gray,large,smooth,1
babushkadolls_color,babushkadolls_large_smooth_02_red.png,babushkadolls,red,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_green.png,babushkadolls,green,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_blue.png,babushkadolls,blue,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_yellow.png,babushkadolls,yellow,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_orange.png,babushkadolls,orange,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_purple.png,babushkadolls,purple,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_pink.png,babushkadolls,pink,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_brown.png,babushkadolls,brown,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_black.png,babushkadolls,black,large,smooth,2
babushkadolls_color,babushkadolls_large_smooth_02_gray.png,babushkadolls,gray,large,smooth,2
babushkadolls_color,babushkadolls_medium_bumpy_01_red.png,babushkadolls,red,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_green.png,babushkadolls,green,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_blue.png,babushkadolls,blue,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_yellow.png,babushkadolls,yellow,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_orange.png,babushkadolls,orange,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_purple.png,babushkadolls,purple,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_pink.png,babushkadolls,pink,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_brown.png,babushkadolls,brown,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_black.png,babushkadolls,black,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_01_gray.png,babushkadolls,gray,medium,bumpy,1
babushkadolls_color,babushkadolls_medium_bumpy_02_red.png,babushkadolls,red,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_green.png,babushkadolls,green,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_blue.png,babushkadolls,blue,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_yellow.png,babushkadolls,yellow,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_orange.png,babushkadolls,orange,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_purple.png,babushkadolls,purple,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_pink.png,babushkadolls,pink,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_brown.png,babushkadolls,brown,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_black.png,babushkadolls,black,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_bumpy_02_gray.png,babushkadolls,gray,medium,bumpy,2
babushkadolls_color,babushkadolls_medium_smooth_01_red.png,babushkadolls,red,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_green.png,babushkadolls,green,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_blue.png,babushkadolls,blue,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_yellow.png,babushkadolls,yellow,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_orange.png,babushkadolls,orange,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_purple.png,babushkadolls,purple,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_pink.png,babushkadolls,pink,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_brown.png,babushkadolls,brown,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_black.png,babushkadolls,black,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_01_gray.png,babushkadolls,gray,medium,smooth,1
babushkadolls_color,babushkadolls_medium_smooth_02_red.png,babushkadolls,red,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_green.png,babushkadolls,green,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_blue.png,babushkadolls,blue,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_yellow.png,babushkadolls,yellow,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_orange.png,babushkadolls,orange,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_purple.png,babushkadolls,purple,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_pink.png,babushkadolls,pink,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_brown.png,babushkadolls,brown,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_black.png,babushkadolls,black,medium,smooth,2
babushkadolls_color,babushkadolls_medium_smooth_02_gray.png,babushkadolls,gray,medium,smooth,2
babushkadolls_color,babushkadolls_small_bumpy_01_red.png,babushkadolls,red,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_green.png,babushkadolls,green,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_blue.png,babushkadolls,blue,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_yellow.png,babushkadolls,yellow,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_orange.png,babushkadolls,orange,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_purple.png,babushkadolls,purple,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_pink.png,babushkadolls,pink,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_brown.png,babushkadolls,brown,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_black.png,babushkadolls,black,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_01_gray.png,babushkadolls,gray,small,bumpy,1
babushkadolls_color,babushkadolls_small_bumpy_02_red.png,babushkadolls,red,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_green.png,babushkadolls,green,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_blue.png,babushkadolls,blue,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_yellow.png,babushkadolls,yellow,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_orange.png,babushkadolls,orange,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_purple.png,babushkadolls,purple,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_pink.png,babushkadolls,pink,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_brown.png,babushkadolls,brown,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_black.png,babushkadolls,black,small,bumpy,2
babushkadolls_color,babushkadolls_small_bumpy_02_gray.png,babushkadolls,gray,small,bumpy,2
babushkadolls_color,babushkadolls_small_smooth_01_red.png,babushkadolls,red,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_green.png,babushkadolls,green,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_blue.png,babushkadolls,blue,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_yellow.png,babushkadolls,yellow,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_orange.png,babushkadolls,orange,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_purple.png,babushkadolls,purple,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_pink.png,babushkadolls,pink,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_brown.png,babushkadolls,brown,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_black.png,babushkadolls,black,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_01_gray.png,babushkadolls,gray,small,smooth,1
babushkadolls_color,babushkadolls_small_smooth_02_red.png,babushkadolls,red,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_green.png,babushkadolls,green,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_blue.png,babushkadolls,blue,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_yellow.png,babushkadolls,yellow,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_orange.png,babushkadolls,orange,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_purple.png,babushkadolls,purple,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_pink.png,babushkadolls,pink,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_brown.png,babushkadolls,brown,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_black.png,babushkadolls,black,small,smooth,2
babushkadolls_color,babushkadolls_small_smooth_02_gray.png,babushkadolls,gray,small,smooth,2
bagel_color,bagel_large_bumpy_01_red.png,bagel,red,large,bumpy,1
bagel_color,bagel_large_bumpy_01_green.png,bagel,green,large,bumpy,1
bagel_color,bagel_large_bumpy_01_blue.png,bagel,blue,large,bumpy,1
bagel_color,bagel_large_bumpy_01_yellow.png,bagel,yellow,large,bumpy,1
bagel_color,bagel_large_bumpy_01_orange.png,bagel,orange,large,bumpy,1
bagel_color,bagel_large_bumpy_01_purple.png,bagel,purple,large,bumpy,1
bagel_color,bagel_large_bumpy_01_pink.png,bagel,pink,large,bumpy,1
bagel_color,bagel_large_bumpy_01_brown.png,bagel,brown,large,bumpy,1
bagel_color,bagel_large_bumpy_01_black.png,bagel,black,large,bumpy,1
bagel_color,bagel_large_bumpy_01_gray.png,bagel,gray,large,bumpy,1
bagel_color,bagel_large_bumpy_02_red.png,bagel,red,large,bumpy,2
bagel_color,bagel_large_bumpy_02_green.png,bagel,green,large,bumpy,2
bagel_color,bagel_large_bumpy_02_blue.png,bagel,blue,large,bumpy,2
bagel_color,bagel_large_bumpy_02_yellow.png,bagel,yellow,large,bumpy,2
bagel_color,bagel_large_bumpy_02_orange.png,bagel,orange,large,bumpy,2
bagel_color,bagel_large_bumpy_02_purple.png,bagel,purple,large,bumpy,2
bagel_color,bagel_large_bumpy_02_pink.png,bagel,pink,large,bumpy,2
bagel_color,bagel_large_bumpy_02_brown.png,bagel,brown,large,bumpy,2
bagel_color,bagel_large_bumpy_02_black.png,bagel,black,large,bumpy,2
bagel_color,bagel_large_bumpy_02_gray.png,bagel,gray,large,bumpy,2
bagel_color,bagel_large_smooth_01_red.png,bagel,red,large,smooth,1
bagel_color,bagel_large_smooth_01_green.png,bagel,green,large,smooth,1
bagel_color,bagel_large_smooth_01_blue.png,bagel,blue,large,smooth,1
bagel_color,bagel_large_smooth_01_yellow.png,bagel,yellow,large,smooth,1
bagel_color,bagel_large_smooth_01_orange.png,bagel,orange,large,smooth,1
bagel_color,bagel_large_smooth_01_purple.png,bagel,purple,large,smooth,1
bagel_color,bagel_large_smooth_01_pink.png,bagel,pink,large,smooth,1
bagel_color,bagel_large_smooth_01_brown.png,bagel,brown,large,smooth,1
bagel_color,bagel_large_smooth_01_black.png,bagel,black,large,smooth,1
bagel_color,bagel_large_smooth_01_gray.png,bagel,gray,large,smooth,1
bagel_color,bagel_large_smooth_02_red.png,bagel,red,large,smooth,2
bagel_color,bagel_large_smooth_02_green.png,bagel,green,large,smooth,2
bagel_color,bagel_large_smooth_02_blue.png,bagel,blue,large,smooth,2
bagel_color,bagel_large_smooth_02_yellow.png,bagel,yellow,large,smooth,2
bagel_color,bagel_large_smooth_02_orange.png,bagel,orange,large,smooth,2
bagel_color,bagel_large_smooth_02_purple.png,bagel,purple,large,smooth,2
bagel_color,bagel_large_smooth_02_pink.png,bagel,pink,large,smooth,2
bagel_color,bagel_large_smooth_02_brown.png,bagel,brown,large,smooth,2
bagel_color,bagel_large_smooth_02_black.png,bagel,black,large,smooth,2
bagel_color,bagel_large_smooth_02_gray.png,bagel,gray,large,smooth,2
bagel_color,bagel_medium_bumpy_01_red.png,bagel,red,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_green.png,bagel,green,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_blue.png,bagel,blue,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_yellow.png,bagel,yellow,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_orange.png,bagel,orange,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_purple.png,bagel,purple,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_pink.png,bagel,pink,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_brown.png,bagel,brown,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_black.png,bagel,black,medium,bumpy,1
bagel_color,bagel_medium_bumpy_01_gray.png,bagel,gray,medium,bumpy,1
bagel_color,bagel_medium_bumpy_02_red.png,bagel,red,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_green.png,bagel,green,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_blue.png,bagel,blue,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_yellow.png,bagel,yellow,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_orange.png,bagel,orange,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_purple.png,bagel,purple,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_pink.png,bagel,pink,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_brown.png,bagel,brown,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_black.png,bagel,black,medium,bumpy,2
bagel_color,bagel_medium_bumpy_02_gray.png,bagel,gray,medium,bumpy,2
bagel_color,bagel_medium_smooth_01_red.png,bagel,red,medium,smooth,1
bagel_color,bagel_medium_smooth_01_green.png,bagel,green,medium,smooth,1
bagel_color,bagel_medium_smooth_01_blue.png,bagel,blue,medium,smooth,1
bagel_color,bagel_medium_smooth_01_yellow.png,bagel,yellow,medium,smooth,1
bagel_color,bagel_medium_smooth_01_orange.png,bagel,orange,medium,smooth,1
bagel_color,bagel_medium_smooth_01_purple.png,bagel,purple,medium,smooth,1
bagel_color,bagel_medium_smooth_01_pink.png,bagel,pink,medium,smooth,1
bagel_color,bagel_medium_smooth_01_brown.png,bagel,brown,medium,smooth,1
bagel_color,bagel_medium_smooth_01_black.png,bagel,black,medium,smooth,1
bagel_color,bagel_medium_smooth_01_gray.png,bagel,gray,medium,smooth,1
bagel_color,bagel_medium_smooth_02_red.png,bagel,red,medium,smooth,2
bagel_color,bagel_medium_smooth_02_green.png,bagel,green,medium,smooth,2
bagel_color,bagel_medium_smooth_02_blue.png,bagel,blue,medium,smooth,2
bagel_color,bagel_medium_smooth_02_yellow.png,bagel,yellow,medium,smooth,2
bagel_color,bagel_medium_smooth_02_orange.png,bagel,orange,medium,smooth,2
bagel_color,bagel_medium_smooth_02_purple.png,bagel,purple,medium,smooth,2
bagel_color,bagel_medium_smooth_02_pink.png,bagel,pink,medium,smooth,2
bagel_color,bagel_medium_smooth_02_brown.png,bagel,brown,medium,smooth,2
bagel_color,bagel_medium_smooth_02_black.png,bagel,black,medium,smooth,2
bagel_color,bagel_medium_smooth_02_gray.png,bagel,gray,medium,smooth,2
bagel_color,bagel_small_bumpy_01_red.png,bagel,red,small,bumpy,1
bagel_color,bagel_small_bumpy_01_green.png,bagel,green,small,bumpy,1
bagel_color,bagel_small_bumpy_01_blue.png,bagel,blue,small,bumpy,1
bagel_color,bagel_small_bumpy_01_yellow.png,bagel,yellow,small,bumpy,1
bagel_color,bagel_small_bumpy_01_orange.png,bagel,orange,small,bumpy,1
bagel_color,bagel_small_bumpy_01_purple.png,bagel,purple,small,bumpy,1
bagel_color,bagel_small_bumpy_01_pink.png,bagel,pink,small,bumpy,1
bagel_color,bagel_small_bumpy_01_brown.png,bagel,brown,small,bumpy,1
bagel_color,bagel_small_bumpy_01_black.png,bagel,black,small,bumpy,1
bagel_color,bagel_small_bumpy_01_gray.png,bagel,gray,small,bumpy,1
bagel_color,bagel_small_bumpy_02_red.png,bagel,red,small,bumpy,2
bagel_color,bagel_small_bumpy_02_green.png,bagel,green,small,bumpy,2
bagel_color,bagel_small_bumpy_02_blue.png,bagel,blue,small,bumpy,2
bagel_color,bagel_small_bumpy_02_yellow.png,bagel,yellow,small,bumpy,2
bagel_color,bagel_small_bumpy_02_orange.png,bagel,orange,small,bumpy,2
bagel_color,bagel_small_bumpy_02_purple.png,bagel,purple,small,bumpy,2
bagel_color,bagel_small_bumpy_02_pink.png,bagel,pink,small,bumpy,2
bagel_color,bagel_small_bumpy_02_brown.png,bagel,brown,small,bumpy,2
bagel_color,bagel_small_bumpy_02_black.png,bagel,black,small,bumpy,2
bagel_color,bagel_small_bumpy_02_gray.png,bagel,gray,small,bumpy,2
bagel_color,bagel_small_smooth_01_red.png,bagel,red,small,smooth,1
bagel_color,bagel_small_smooth_01_green.png,bagel,green,small,smooth,1
bagel_color,bagel_small_smooth_01_blue.png,bagel,blue,small,smooth,1
bagel_color,bagel_small_smooth_01_yellow.png,bagel,yellow,small,smooth,1
bagel_color,bagel_small_smooth_01_orange.png,bagel,orange,small,smooth,1
bagel_color,bagel_small_smooth_01_purple.png,bagel,purple,small,smooth,1
bagel_color,bagel_small_smooth_01_pink.png,bagel,pink,small,smooth,1
bagel_color,bagel_small_smooth_01_brown.png,bagel,brown,small,smooth,1
bagel_color,bagel_small_smooth_01_black.png,bagel,black,small,smooth,1
bagel_color,bagel_small_smooth_01_gray.png,bagel,gray,small,smooth,1
bagel_color,bagel_small_smooth_02_red.png,bagel,red,small,smooth,2
bagel_color,bagel_small_smooth_02_green.png,bagel,green,small,smooth,2
bagel_color,bagel_small_smooth_02_blue.png,bagel,blue,small,smooth,2
bagel_color,bagel_small_smooth_02_yellow.png,bagel,yellow,small,smooth,2
bagel_color,bagel_small_smooth_02_orange.png,bagel,orange,small,smooth,2
bagel_color,bagel_small_smooth_02_purple.png,bagel,purple,small,smooth,2
bagel_color,bagel_small_smooth_02_pink.png,bagel,pink,small,smooth,2
bagel_color,bagel_small_smooth_02_brown.png,bagel,brown,small,smooth,2
bagel_color,bagel_small_smooth_02_black.png,bagel,black,small,smooth,2
bagel_color,bagel_small_smooth_02_gray.png,bagel,gray,small,smooth,2
ball_color,small,,ball,bumpy,2,red
basket_color,basket_large_bumpy_01_red.png,basket,red,large,bumpy,1
basket_color,basket_large_bumpy_01_green.png,basket,green,large,bumpy,1
basket_color,basket_large_bumpy_01_blue.png,basket,blue,large,bumpy,1
basket_color,basket_large_bumpy_01_yellow.png,basket,yellow,large,bumpy,1
